Estado_Civil,Nacionalidad,Desplazado,Género,Edad_Inscripción,Internacional,Calificación_de_la_madre,Calificación_del_padre,Profesión_de_la_madre,Profesión_del_padre,Necesidades_educativas_especiales,Deudor,Matriculas_al_día,Tasa_Desempleo,Tasa_Inflacion,PIB,Modo_de_Aplicación,Orden_Solicitud,Curso,Asistencia_diurnal_nocturna,Titulacion_previa,Beca_Titular,UC_1er_sem_acreditado,UC_1er_sem_matriculado,UC_1er_sem_evaluaciones,UC_1er_sem_aprobados,UC_1er_sem_grado,UC_1er_sem_sinevaluaciones,UC_2do_sem_acreditado,UC_2do_sem_matriculado,UC_2do_sem_evaluaciones,UC_2do_sem_aprobados,UC_2do_sem_grado,UC_2do_sem_sinevaluaciones,Objetivo
1,1,0,0,0,0,1,0,0,0,0,0,1,15.5,2.8,-4.06,0,1,4,1,0,0,1,1,0,1,15.83333333,1,1,1,1,1,15.5,1,0
1,1,1,0,1,0,1,0,0,0,0,0,1,13.9,-0.3,0.79,0,4,15,1,1,0,1,1,0,1,12.57142857,1,1,1,0,1,13.66666667,1,0
1,1,1,0,0,0,1,0,0,0,0,0,1,12.4,0.5,1.79,0,5,12,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1
1,1,1,0,0,0,1,0,1,0,0,0,1,12.4,0.5,1.79,1,4,12,1,1,1,1,0,1,0,12.28571429,1,1,0,0,0,11.7375,1,0
1,1,1,0,1,0,1,0,0,0,0,0,1,11.1,0.6,2.02,0,4,5,1,1,0,1,1,0,1,14,1,1,1,0,1,15,1,0
1,0,0,0,0,1,1,0,0,0,0,1,1,12.4,0.5,1.79,0,1,10,1,0,1,0,1,0,1,13.14285714,1,0,1,0,1,14,1,0
1,1,0,0,0,0,1,0,0,0,0,1,0,12.7,3.7,-1.7,0,4,6,1,1,1,0,0,1,0,14.4,0,1,0,0,0,14,1,1
1,1,1,1,0,0,1,0,1,0,0,0,1,12.4,0.5,1.79,0,1,4,1,0,0,1,1,0,0,12.6,1,1,1,0,1,11.71428571,1,0
0,1,0,1,0,0,1,0,1,1,0,0,1,10.8,1.4,1.74,0,1,11,1,1,0,0,0,0,0,14.72727273,1,0,0,0,0,15.77777778,1,0
1,1,1,1,0,0,1,0,0,0,0,0,1,13.9,-0.3,0.79,1,1,11,1,1,0,1,1,0,1,12,1,1,1,1,0,11.6,1,0
1,1,1,1,0,0,1,0,0,0,0,1,1,8.9,1.4,3.51,1,1,2,1,1,0,0,0,0,0,12,1,0,0,0,0,11.18181818,1,0
1,1,1,1,0,0,1,0,0,0,0,0,1,8.9,1.4,3.51,0,1,15,1,1,0,0,0,0,1,13.83333333,1,0,1,0,0,13,1,1
1,1,0,1,0,0,1,0,0,0,0,0,1,12.7,3.7,-1.7,0,1,17,0,1,0,1,0,1,0,11.5,1,1,0,0,0,10.33333333,1,1
1,1,1,1,0,0,1,0,1,1,0,0,1,9.4,-0.8,-3.12,0,1,15,1,0,0,1,1,0,0,13,1,1,1,0,1,15,1,0
0,1,1,1,0,0,1,0,0,0,0,0,0,15.5,2.8,-4.06,0,1,4,1,1,0,1,1,0,0,0,1,1,1,1,0,0,1,1
1,1,1,1,0,0,1,0,0,0,0,1,0,8.9,1.4,3.51,0,1,4,1,0,0,1,1,0,0,11.33333333,1,1,1,0,0,11,1,1
1,1,1,1,0,0,1,0,0,0,0,0,1,7.6,2.6,0.32,0,1,14,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1
1,1,1,0,1,0,1,0,0,0,0,0,1,16.2,0.3,-0.92,1,2,12,1,1,0,1,0,0,0,13.47142857,1,1,0,0,0,13.94444444,1,0
1,1,1,1,0,0,1,0,0,0,0,1,0,15.5,2.8,-4.06,1,4,2,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1
1,0,0,1,1,1,1,0,1,0,0,1,0,8.9,1.4,3.51,0,1,14,1,1,0,1,1,0,0,11.25,1,1,1,0,0,12.33333333,1,1
1,1,1,1,0,0,1,0,0,0,0,0,1,12.4,0.5,1.79,1,1,11,1,1,0,1,1,0,1,12.33333333,1,1,1,0,0,13,1,0
1,0,0,1,0,1,1,0,0,0,0,1,1,11.1,0.6,2.02,0,1,9,1,1,0,1,0,0,0,11,1,1,0,0,0,10,1,0
0,1,0,1,0,0,1,0,0,0,0,0,1,12.4,0.5,1.79,0,1,3,0,0,0,0,0,0,0,14.125,1,0,0,0,0,13,1,0
1,1,1,0,0,0,1,0,0,0,0,0,1,10.8,1.4,1.74,0,1,8,1,0,0,1,0,0,0,12,0,1,0,0,0,12.4,1,0
1,1,0,0,0,0,1,1,0,0,0,0,1,12.4,0.5,1.79,0,1,17,0,0,0,0,0,0,0,12.33333333,1,0,0,0,0,12.57142857,1,0
1,1,1,0,0,0,1,0,1,1,0,0,1,11.1,0.6,2.02,1,1,6,1,1,1,1,1,1,1,15.14285714,1,1,1,1,1,15.14285714,1,0
1,1,1,0,1,0,1,0,0,0,0,0,1,12.4,0.5,1.79,0,6,15,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1
1,1,1,0,0,0,1,0,0,1,0,0,1,15.5,2.8,-4.06,1,3,12,1,1,0,1,0,0,1,13.41142857,1,1,0,0,0,13.29444444,1,0
1,1,1,0,0,0,1,0,0,0,0,1,1,13.9,-0.3,0.79,0,1,6,1,0,0,0,1,0,1,12,1,0,1,0,0,12,1,1
1,1,1,0,1,0,1,0,0,0,0,0,1,16.2,0.3,-0.92,0,3,15,1,1,1,1,1,0,1,12.5,1,1,1,0,1,13.83333333,1,0
1,1,1,0,0,0,1,0,0,0,0,1,1,15.5,2.8,-4.06,0,1,14,1,1,0,1,1,0,0,11.66666667,1,1,1,0,0,10.5,1,1
1,1,1,0,0,0,1,0,1,1,0,0,1,12.4,0.5,1.79,1,2,15,1,1,1,1,1,0,0,12.8,1,1,1,0,1,12.33333333,1,0
1,1,1,0,0,0,1,0,0,0,0,0,1,11.1,0.6,2.02,1,1,10,1,1,0,1,1,0,1,10.83333333,1,1,1,0,1,12.14285714,1,0
1,1,0,0,0,0,1,0,1,1,0,0,1,11.1,0.6,2.02,0,1,15,1,1,1,1,1,0,1,13.16666667,1,1,1,0,1,13.83333333,1,0
1,1,0,0,0,0,1,0,1,0,0,0,1,11.1,0.6,2.02,0,1,10,1,1,1,1,1,0,1,11.33333333,1,1,1,0,1,12.42857143,1,0
1,1,1,0,0,0,1,0,1,0,0,0,1,12.4,0.5,1.79,0,1,5,1,1,0,0,0,0,0,13,1,0,0,0,0,13.22222222,1,0
1,1,1,0,1,0,1,0,0,0,0,0,1,11.1,0.6,2.02,0,3,12,1,1,0,1,0,1,0,13.08714286,1,1,0,1,0,12.95,1,0
1,1,1,0,0,0,1,1,1,1,0,0,1,8.9,1.4,3.51,1,1,8,1,1,1,1,1,1,1,13.33333333,1,1,1,0,1,13.66666667,1,0
1,1,0,0,0,0,1,0,0,0,0,0,1,11.1,0.6,2.02,1,3,16,1,1,0,1,0,0,0,13.85714286,1,1,0,0,0,14.28571429,1,0
1,1,1,0,1,0,1,0,0,0,0,0,1,16.2,0.3,-0.92,0,3,5,1,1,1,1,1,0,1,13,1,1,1,0,1,12.16666667,1,0
1,1,1,0,0,0,1,0,0,0,0,0,1,8.9,1.4,3.51,1,4,15,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1
1,1,1,0,0,0,1,0,1,0,0,1,0,12.4,0.5,1.79,1,1,10,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1
1,1,0,0,0,0,1,0,0,0,0,0,1,11.1,0.6,2.02,0,1,9,1,1,0,1,0,0,0,12.8,1,1,0,0,0,12.66666667,1,0
1,1,0,0,0,0,1,1,0,0,0,0,1,10.8,1.4,1.74,0,1,5,1,1,0,1,1,0,1,12.5,1,1,1,1,1,11.5,1,0
1,1,1,0,1,0,1,0,0,0,0,0,1,12.4,0.5,1.79,0,1,5,1,1,0,1,1,0,1,14.5,1,1,1,0,1,12.83333333,1,0
1,0,1,0,0,1,1,0,0,0,0,0,1,12.4,0.5,1.79,1,1,6,1,1,0,1,0,0,1,14.71428571,1,0,0,0,1,13.2,1,0
1,1,1,0,0,0,1,0,1,1,0,0,1,11.1,0.6,2.02,0,4,15,1,1,1,1,1,0,1,12.5,1,1,1,0,1,11.5,1,0
1,1,1,0,1,0,1,0,0,0,0,0,1,8.9,1.4,3.51,0,3,14,1,1,0,1,1,1,1,14,1,1,1,0,0,14,1,0
1,1,1,0,1,0,1,0,0,0,0,0,1,11.1,0.6,2.02,0,1,16,1,1,0,1,0,1,0,11.57142857,1,1,0,0,1,13.16666667,1,1
1,1,1,0,1,0,1,0,1,0,0,0,1,11.1,0.6,2.02,1,3,5,1,1,1,1,1,0,1,15.83333333,1,1,1,0,1,15.33333333,1,0
1,0,0,0,0,1,1,0,1,0,0,1,1,10.8,1.4,1.74,0,1,8,1,1,0,0,0,0,0,13.2,0,1,0,0,0,12.5,0,0
1,1,1,1,0,0,1,1,0,0,0,0,1,8.9,1.4,3.51,0,1,13,1,1,0,1,0,0,0,12.41428571,1,1,0,0,0,13.5,1,0
0,1,0,0,0,0,1,0,0,0,0,0,1,12.4,0.5,1.79,0,1,17,0,1,0,1,0,0,0,10.4,1,1,0,0,0,12,1,0
1,1,1,0,1,0,1,0,0,0,0,0,1,10.8,1.4,1.74,1,1,6,1,1,0,1,0,0,0,14.25,1,1,0,1,0,12.71428571,1,0
1,1,0,0,0,0,1,0,0,0,0,0,1,11.1,0.6,2.02,0,6,12,1,1,1,0,0,0,0,13.91428571,1,0,0,1,0,14.10625,1,0
0,1,0,1,0,0,1,0,1,1,0,0,1,12.7,3.7,-1.7,0,1,12,1,1,1,1,0,1,0,13.84285714,1,1,0,1,0,13.84285714,1,0
1,1,1,1,0,0,1,0,0,0,1,0,1,16.2,0.3,-0.92,1,3,15,1,1,0,1,1,0,0,11.8,1,1,1,0,0,0,1,1
1,1,1,1,0,0,1,0,0,0,0,0,1,10.8,1.4,1.74,1,1,10,1,1,0,1,1,0,1,12.66666667,1,1,1,0,1,13.83333333,1,1
1,1,1,1,1,0,1,0,0,0,0,0,1,13.9,-0.3,0.79,0,2,7,1,1,0,1,0,0,0,12.6,1,1,0,0,0,13.25,1,1
1,1,0,1,0,0,1,0,0,0,0,0,1,12.4,0.5,1.79,0,1,5,1,0,0,0,0,0,0,12,1,0,0,0,0,12.14285714,1,1
1,1,1,1,0,0,1,0,0,0,1,0,0,12.4,0.5,1.79,0,1,6,1,0,0,0,1,0,1,14,1,0,1,0,1,13.5,1,1
1,1,1,1,1,0,1,0,0,0,0,0,1,12.4,0.5,1.79,1,4,12,1,1,1,1,0,0,0,14.68285714,1,1,0,0,0,15.05555556,1,0
1,1,0,1,0,0,1,0,0,0,0,0,1,10.8,1.4,1.74,0,1,7,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
1,1,0,1,0,0,1,0,0,0,0,0,1,8.9,1.4,3.51,1,1,11,1,1,0,1,1,1,1,13.14285714,1,1,1,0,1,12.5,1,0
1,1,0,1,0,0,1,0,0,0,0,0,1,16.2,0.3,-0.92,1,1,13,1,1,1,1,0,0,0,11.2,1,1,0,0,1,11.58333333,1,0
1,1,0,1,1,0,1,0,0,0,0,1,1,8.9,1.4,3.51,1,1,4,1,1,0,1,1,0,0,15,1,1,1,1,0,14.5,1,0
1,1,1,0,1,0,1,0,1,1,0,0,1,10.8,1.4,1.74,1,2,15,1,1,0,1,1,0,1,14,1,1,1,0,1,14.66666667,1,0
1,1,1,0,0,0,1,0,0,0,0,0,1,15.5,2.8,-4.06,0,1,6,1,0,0,0,0,0,0,11.83333333,0,0,0,0,0,12.46153846,0,0
0,1,0,0,0,0,1,1,0,1,0,0,0,15.5,2.8,-4.06,0,1,17,0,0,0,1,0,0,0,11.33333333,1,1,0,0,0,13,1,1
1,1,1,0,0,0,1,0,0,0,0,0,1,12.4,0.5,1.79,1,3,12,1,1,1,1,0,0,0,13.09428571,1,1,0,1,0,12.55,1,0
1,1,1,0,0,0,1,0,0,0,0,0,1,16.2,0.3,-0.92,1,4,14,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1
1,1,1,0,1,0,1,0,0,0,0,0,1,9.4,-0.8,-3.12,0,6,10,1,1,0,1,1,1,0,11.75,1,1,1,1,0,12.25,1,1
1,1,1,0,0,0,1,0,0,0,0,0,1,8.9,1.4,3.51,1,3,2,1,1,0,0,0,0,0,13.25,1,0,0,0,0,14.33333333,1,0
1,1,0,0,0,0,1,0,1,0,0,0,1,15.5,2.8,-4.06,0,1,6,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1
1,1,0,1,0,0,1,0,0,0,0,0,1,12.4,0.5,1.79,0,1,4,1,0,0,1,1,0,1,13.57142857,1,1,1,0,1,12.66666667,1,0
1,1,1,1,0,0,1,0,0,0,0,0,1,7.6,2.6,0.32,0,4,14,1,1,0,1,0,0,0,13.33333333,1,1,0,0,0,11,1,1
1,1,1,1,0,0,1,0,0,0,0,0,1,16.2,0.3,-0.92,1,1,9,1,1,1,1,0,0,0,13.2,1,1,0,0,0,12.66666667,1,0
1,1,1,1,1,0,1,0,0,0,0,0,1,12.4,0.5,1.79,1,1,15,1,1,1,1,1,0,1,11.66666667,1,1,1,0,0,10.2,1,0
1,1,0,1,0,0,1,0,0,0,0,0,1,15.5,2.8,-4.06,0,1,7,1,1,0,1,0,0,0,10.66666667,1,1,0,0,0,10.5,1,0
1,1,1,1,1,0,1,0,1,0,0,1,0,8.9,1.4,3.51,0,3,7,1,1,0,1,0,0,0,12,1,1,0,1,0,10.33333333,1,0
1,1,0,1,0,0,1,0,1,0,0,0,1,15.5,2.8,-4.06,0,1,4,1,1,0,0,0,0,0,11.9,1,0,0,0,0,12.25,1,0
1,1,0,1,1,0,1,0,0,0,0,0,1,12.7,3.7,-1.7,1,1,15,1,1,0,1,1,0,1,12,1,1,1,0,1,12.5,1,0
1,1,0,1,0,0,1,0,0,0,0,0,1,7.6,2.6,0.32,1,1,9,1,1,0,1,0,1,0,10,1,1,0,1,0,16,1,1
1,1,0,1,0,0,1,0,0,0,0,0,1,16.2,0.3,-0.92,0,1,4,1,0,0,1,1,0,1,14.875,1,1,1,0,1,15.8,1,0
1,1,1,1,1,0,1,0,0,0,0,0,1,7.6,2.6,0.32,0,1,5,1,1,0,1,1,0,0,10.8,0,1,1,0,0,0,1,1
1,1,1,0,1,0,1,0,1,0,0,0,1,16.2,0.3,-0.92,0,1,12,1,1,0,1,0,0,0,14.72857143,1,1,0,0,0,16.32727273,1,0
1,1,1,0,1,0,1,0,0,0,0,0,1,11.1,0.6,2.02,1,1,15,1,1,0,1,1,1,1,11.42857143,1,1,1,0,1,11,1,1
1,1,1,0,0,0,1,0,0,0,0,0,1,11.1,0.6,2.02,0,1,11,1,1,0,1,1,1,1,12.66666667,1,1,1,1,0,13.4,1,0
1,1,1,0,1,0,1,0,0,0,0,0,1,11.1,0.6,2.02,0,2,10,1,1,0,1,1,0,1,16.5,1,1,1,0,1,17.42857143,1,1
1,1,1,0,1,0,1,0,0,0,0,0,1,11.1,0.6,2.02,0,3,14,1,1,0,1,1,1,1,13.875,1,1,1,0,1,13.71428571,1,0
1,1,0,0,1,0,1,0,0,0,0,0,1,12.7,3.7,-1.7,0,1,9,1,1,1,1,0,0,0,14.6,1,1,0,1,0,12,1,0
1,1,1,0,0,0,1,0,0,1,0,1,1,15.5,2.8,-4.06,0,3,15,1,1,1,1,1,0,1,11.83333333,1,1,1,0,1,12.28571429,1,0
1,1,1,0,0,0,1,0,0,0,0,0,1,9.4,-0.8,-3.12,1,2,12,1,1,1,1,0,1,0,12.98125,1,1,0,1,0,12.98125,1,0
1,1,0,0,0,0,1,0,0,0,0,0,0,7.6,2.6,0.32,0,3,6,1,1,0,1,0,1,0,11.5,1,1,0,0,0,10.5,1,1
1,1,1,0,0,0,1,0,1,1,0,0,1,12.7,3.7,-1.7,1,4,12,1,1,1,1,0,1,0,13.31428571,1,1,0,1,0,13.31428571,1,0
1,1,1,0,1,0,1,0,0,0,0,0,1,13.9,-0.3,0.79,1,2,9,1,1,1,1,0,0,0,10.6,1,1,0,0,0,10.5,1,0
1,1,1,0,1,0,1,1,1,1,0,0,1,10.8,1.4,1.74,0,1,6,1,1,1,1,0,0,0,13.25,1,1,0,1,0,15.57142857,1,0
1,1,0,0,1,0,1,0,1,0,0,0,1,11.1,0.6,2.02,1,3,5,1,1,1,1,1,0,1,14.33333333,1,1,1,0,1,14,1,0
1,1,0,0,1,0,1,0,1,0,0,0,1,11.1,0.6,2.02,0,1,10,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1
1,1,0,0,1,0,1,0,0,0,0,0,1,10.8,1.4,1.74,1,1,10,1,1,0,1,1,0,1,14,1,1,1,0,1,13.16666667,1,0
1,1,1,0,0,0,1,0,0,1,0,0,1,13.9,-0.3,0.79,0,1,6,1,1,1,0,0,0,0,12,1,0,1,0,1,12.83333333,1,0
1,1,1,0,1,0,1,0,0,0,0,0,1,16.2,0.3,-0.92,0,4,5,1,1,0,1,1,1,0,11.8,1,1,1,0,0,10.4,0,0
1,1,0,0,0,0,1,0,0,1,0,0,1,12.4,0.5,1.79,0,1,17,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1
1,1,1,0,0,0,1,0,1,0,0,0,1,11.1,0.6,2.02,1,1,12,1,1,1,1,0,1,1,12.39666667,1,1,0,0,0,12.94285714,1,0
1,1,1,0,1,0,1,0,0,0,0,0,1,13.9,-0.3,0.79,1,1,2,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0
1,1,1,0,0,0,1,1,0,0,0,0,1,11.1,0.6,2.02,1,2,12,1,1,1,1,0,0,0,12.49571429,1,1,0,0,0,12.24285714,1,1
1,1,0,0,0,0,1,0,0,0,0,0,1,7.6,2.6,0.32,1,1,12,1,1,0,1,0,0,1,14.56666667,1,1,0,0,1,14.56666667,1,0
1,1,1,0,0,0,1,0,0,0,0,1,0,9.4,-0.8,-3.12,0,1,14,1,0,0,1,0,0,0,11.2,1,1,0,0,0,11.25,1,1
1,1,0,0,0,0,1,0,0,0,0,1,0,8.9,1.4,3.51,0,1,10,1,0,0,0,0,0,0,13.57142857,1,0,0,0,0,13.25,1,1
1,1,1,0,0,0,1,0,1,0,0,0,1,13.9,-0.3,0.79,0,1,12,1,1,0,1,0,1,0,13.1,1,1,0,1,0,14.8125,1,0
1,1,1,0,0,0,1,0,0,0,0,0,1,9.4,-0.8,-3.12,1,1,12,1,1,1,1,0,1,0,14.75,1,1,0,1,0,14.75,1,0
1,1,1,0,0,0,1,1,0,1,0,0,1,12.4,0.5,1.79,1,2,12,1,1,1,1,0,1,1,13.53333333,1,1,0,0,0,13.61428571,1,0
1,1,0,0,0,0,1,0,0,0,1,0,1,11.1,0.6,2.02,1,1,5,1,1,1,1,1,0,1,13.16666667,1,1,1,0,1,12.66666667,1,0
1,1,1,0,0,0,1,0,1,0,0,0,1,11.1,0.6,2.02,1,1,16,1,1,1,1,0,0,0,13.42857143,1,1,0,0,0,14.85714286,1,0
1,1,1,0,1,0,1,0,0,0,0,0,1,13.9,-0.3,0.79,0,2,16,1,1,0,1,0,0,0,11.4,1,1,0,0,1,13.33333333,1,0
1,1,0,0,1,0,1,0,0,0,0,0,1,7.6,2.6,0.32,0,1,8,1,1,0,1,0,0,0,12,1,1,0,0,0,12,1,0
1,1,0,0,0,0,1,0,0,0,0,0,1,10.8,1.4,1.74,1,1,15,1,1,1,1,1,0,1,12.66666667,1,1,1,0,1,12.83333333,1,0
1,1,1,0,0,0,1,0,0,0,0,0,1,12.4,0.5,1.79,1,5,12,1,1,1,1,0,1,0,12.13571429,1,1,0,0,0,13.32857143,1,0
1,1,0,0,0,0,1,0,0,0,0,0,1,7.6,2.6,0.32,1,3,14,1,1,0,1,0,0,0,13.33333333,1,1,0,0,0,13.2,1,0
1,1,1,0,0,0,1,0,0,0,0,0,1,15.5,2.8,-4.06,0,1,12,1,1,0,0,0,0,0,14.35555556,1,0,0,1,0,13.49375,1,0
1,1,1,0,0,0,1,0,1,0,0,0,1,12.7,3.7,-1.7,0,1,12,1,1,0,0,0,1,0,13.28571429,1,0,0,1,0,13.28571429,1,0
1,1,1,0,0,0,1,0,0,1,0,0,1,10.8,1.4,1.74,1,1,11,1,1,1,1,1,1,1,12.16666667,1,1,1,0,0,11.66666667,1,1
1,1,1,0,0,0,1,0,0,0,0,0,1,7.6,2.6,0.32,1,1,14,1,1,0,1,0,0,0,15,1,1,0,0,0,13.75,1,1
1,1,0,0,1,0,1,0,1,0,0,0,1,13.9,-0.3,0.79,0,2,16,1,1,0,1,0,0,1,12,1,1,0,0,1,12.16666667,1,0
1,1,1,0,0,0,1,0,0,0,0,0,1,10.8,1.4,1.74,0,3,9,1,1,0,1,0,0,0,10.33333333,1,1,0,0,0,14.42857143,1,0
1,1,1,0,0,0,1,1,0,0,0,0,1,10.8,1.4,1.74,1,3,12,1,1,0,1,0,0,0,13.25857143,1,1,0,0,0,13.25857143,1,0
1,1,1,0,0,0,1,0,0,0,0,0,1,8.9,1.4,3.51,1,1,9,1,1,0,1,0,0,0,12.25,1,1,0,0,0,12,1,0
1,0,0,0,0,1,1,1,1,0,0,0,1,15.5,2.8,-4.06,1,2,15,1,1,1,1,1,0,0,11.8,1,1,1,0,0,11.83333333,1,0
1,1,1,1,1,0,1,0,0,0,0,0,1,10.8,1.4,1.74,0,4,12,1,1,1,1,0,1,0,15.07,1,1,0,1,0,15.07,1,0
1,1,0,1,0,0,1,0,0,0,0,0,1,12.4,0.5,1.79,0,1,17,0,1,0,1,0,0,0,12,1,1,0,0,0,12.66666667,1,0
1,1,1,1,0,0,1,1,1,1,0,0,1,12.7,3.7,-1.7,0,1,14,1,1,0,1,1,0,0,13,1,1,1,0,0,12.6,1,0
1,1,1,0,1,0,1,0,1,1,0,0,1,12.7,3.7,-1.7,0,1,6,1,1,0,1,0,1,0,13.25,0,1,0,0,0,10.5,1,0
1,1,0,0,1,0,1,0,0,0,0,0,1,11.1,0.6,2.02,1,1,14,1,1,1,1,1,1,1,14,1,1,1,0,1,13.14285714,1,0
1,1,1,0,0,0,1,0,0,0,0,0,1,10.8,1.4,1.74,1,6,12,1,1,0,1,0,0,0,12.04142857,1,1,0,0,0,12.04142857,1,0
1,1,0,0,0,0,1,0,0,0,0,0,1,13.9,-0.3,0.79,0,1,11,1,0,0,0,0,0,0,13.76923077,1,0,0,0,0,14.58333333,1,0
1,1,1,0,0,0,1,1,0,0,0,0,1,12.7,3.7,-1.7,0,1,16,1,1,0,1,1,1,0,12.25,1,1,1,0,0,10.33333333,1,1
1,1,0,0,1,0,1,0,0,0,0,0,0,10.8,1.4,1.74,1,1,10,1,1,0,1,1,0,1,14.5,1,1,1,0,1,15.16666667,1,0
1,1,1,0,0,0,1,0,0,0,0,0,1,12.4,0.5,1.79,0,1,6,1,0,0,1,1,0,1,15.57142857,1,1,1,1,1,16.375,1,0
1,1,0,0,1,0,1,0,0,0,0,0,1,11.1,0.6,2.02,1,1,8,1,1,0,1,1,0,1,15.57142857,1,1,1,0,1,14.71428571,1,0
1,1,1,0,0,0,1,0,0,0,0,1,1,8.9,1.4,3.51,1,6,10,1,1,1,1,1,1,0,11.6,1,1,1,1,0,11.75,1,0
1,1,0,0,0,0,1,0,1,1,0,0,1,15.5,2.8,-4.06,0,1,10,1,1,1,1,1,0,0,10.75,1,1,1,0,0,11.5,1,0
1,1,1,0,0,0,1,0,0,0,0,0,1,10.8,1.4,1.74,1,2,12,1,1,0,1,0,1,0,12.76428571,1,1,0,1,0,12.76428571,1,0
0,1,0,0,0,0,1,0,0,0,0,1,1,9.4,-0.8,-3.12,0,1,3,0,0,1,1,1,0,0,13.83333333,1,1,1,0,1,12.5,1,0
1,1,1,0,0,0,1,0,0,0,0,1,1,8.9,1.4,3.51,0,1,6,1,0,0,0,0,0,0,13.25,1,0,0,0,0,12.2,1,0
1,1,1,0,0,0,1,0,0,0,0,1,1,9.4,-0.8,-3.12,1,1,10,1,1,0,1,1,0,1,12.16666667,1,1,1,0,1,11.66666667,1,0
1,1,1,0,0,0,1,1,0,0,0,0,1,10.8,1.4,1.74,0,6,12,1,1,0,1,0,1,0,13.92571429,1,1,0,1,0,13.92571429,1,0
1,1,1,0,1,0,1,1,0,0,0,0,1,16.2,0.3,-0.92,1,6,12,1,1,0,1,0,0,0,13.44285714,1,1,0,0,0,13.74444444,1,0
1,1,1,1,1,0,1,1,0,0,0,0,1,9.4,-0.8,-3.12,0,1,7,1,1,0,1,0,0,0,16,1,1,0,0,0,0,1,1
1,1,0,1,0,0,1,0,0,0,0,0,1,13.9,-0.3,0.79,0,1,7,1,0,0,1,0,0,0,11,1,1,0,0,0,10,1,0
1,1,1,0,0,0,1,1,0,0,0,0,1,12.7,3.7,-1.7,1,4,12,1,1,1,1,0,1,0,13.6,1,1,0,1,0,13.6,1,0
1,1,1,0,0,0,1,0,0,0,0,0,1,7.6,2.6,0.32,1,3,10,1,1,0,1,1,0,0,11.8,1,1,1,0,1,11.5,1,0
1,1,1,0,1,0,1,0,0,0,0,0,1,9.4,-0.8,-3.12,1,6,12,1,1,1,1,0,1,0,13.42375,1,1,0,1,0,13.42375,1,0
1,1,1,0,1,0,1,0,1,0,0,0,1,11.1,0.6,2.02,0,5,14,1,1,0,1,1,0,0,13.6,1,1,1,0,0,12.66666667,1,0
1,1,0,1,0,0,1,0,0,0,0,0,1,12.4,0.5,1.79,0,1,3,0,1,1,1,1,0,0,12.25,1,1,1,0,0,11.5,1,0
1,1,1,1,1,0,1,0,0,0,0,0,0,9.4,-0.8,-3.12,0,5,11,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1
1,1,1,1,0,0,1,0,0,1,0,0,1,7.6,2.6,0.32,1,2,5,1,1,1,1,1,0,1,11.375,1,1,1,0,0,13.8,1,0
1,1,0,1,1,0,1,0,1,0,0,0,1,11.1,0.6,2.02,0,2,7,1,1,1,1,0,1,0,13.5,1,1,1,0,1,13.625,1,0
1,1,0,1,0,0,1,0,1,0,0,0,1,13.9,-0.3,0.79,0,1,4,1,0,0,0,1,0,0,11.75,1,1,1,0,0,10,1,1
0,1,0,1,0,0,1,0,1,0,0,1,0,12.4,0.5,1.79,0,1,4,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1
0,1,0,1,0,0,1,0,0,0,0,0,1,16.2,0.3,-0.92,0,1,3,0,0,0,1,1,0,0,10,1,1,0,0,0,0,1,1
1,1,0,1,0,0,1,0,0,0,0,0,1,8.9,1.4,3.51,0,1,9,1,1,0,1,0,0,0,12.33333333,1,1,0,0,0,0,1,1
1,1,1,0,0,0,1,0,0,0,0,0,1,13.9,-0.3,0.79,1,2,15,1,1,1,1,1,0,1,14.71428571,1,1,1,0,1,15,1,0
1,1,0,0,0,0,1,0,0,0,0,0,1,8.9,1.4,3.51,0,1,4,1,0,1,0,0,0,0,14.38461538,1,0,0,0,0,13.3,1,0
1,1,1,0,0,0,1,0,0,0,0,0,1,8.9,1.4,3.51,0,1,9,1,0,0,0,0,0,0,11.54545455,1,0,0,0,0,12.88888889,1,0
1,1,1,0,0,0,1,0,0,1,0,0,1,9.4,-0.8,-3.12,0,2,6,1,1,0,1,0,0,0,12,0,1,0,1,0,11.75,1,0
1,1,0,0,0,0,1,0,0,0,0,0,1,10.8,1.4,1.74,0,1,11,1,1,1,1,1,0,0,12,1,1,1,0,0,11,1,1
1,1,1,0,0,0,1,0,0,0,0,0,1,10.8,1.4,1.74,0,2,16,1,1,0,1,1,0,0,12.6,1,1,1,0,0,11.2,1,0
